Date,Latitude,Longitude,GPS Elevation (m),RSRQ (dB),RSRP (dBm),GPS HDOP,Network Band,GPS Speed (km/h),deg,min
Sun May 30 2021 11:49:54 UTC,46.78933667,-90.85472167,186,-15,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:50:54 UTC,46.78933667,-90.85472167,186,-14,-116,1,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:51:55 UTC,46.78933667,-90.85472167,186,-12,-117,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:52:55 UTC,46.78933667,-90.85472167,186,-14,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:53:55 UTC,46.78933667,-90.85472167,186,-9,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:54:55 UTC,46.78933667,-90.85472167,186,-10,-117,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:55:55 UTC,46.78933667,-90.85472167,187,-12,-116,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:56:54 UTC,46.78933667,-90.85472167,187,-14,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:57:54 UTC,46.78933667,-90.85472167,187,-9,-116,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:58:55 UTC,46.78933667,-90.85472167,187,-12,-118,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 11:59:55 UTC,46.78933667,-90.85472167,187,-10,-118,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:00:55 UTC,46.78934167,-90.854705,187,-11,-117,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 12:01:54 UTC,46.78934167,-90.854705,188,-14,-116,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 12:02:55 UTC,46.78934167,-90.85471333,188,-12,-117,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:03:54 UTC,46.78934167,-90.85471333,188,-13,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:04:54 UTC,46.78934167,-90.85471333,188,-15,-117,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:05:55 UTC,46.78934167,-90.85471333,188,-10,-117,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:06:55 UTC,46.789345,-90.85471333,188,-11,-117,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:07:54 UTC,46.789345,-90.85471333,188,-13,-116,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:08:54 UTC,46.789345,-90.85471333,188,-11,-117,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:09:54 UTC,46.789345,-90.85471333,188,-16,-116,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:10:54 UTC,46.789345,-90.85471333,188,-16,-116,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:11:55 UTC,46.789345,-90.85471333,188,-12,-116,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:12:54 UTC,46.789345,-90.85471333,188,-12,-116,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:13:55 UTC,46.789345,-90.85471333,188,-15,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:14:55 UTC,46.789345,-90.85471333,188,-12,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:15:55 UTC,46.789345,-90.85471333,187,-14,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:16:55 UTC,46.789345,-90.85471333,187,-12,-115,0.9,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:17:54 UTC,46.789345,-90.85472167,187,-14,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:18:54 UTC,46.789345,-90.85472167,187,-14,-116,0.7,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:19:55 UTC,46.789345,-90.85472167,187,-11,-116,0.7,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:20:55 UTC,46.789345,-90.85472167,187,-14,-115,0.7,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:21:55 UTC,46.789345,-90.85472167,187,-13,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:22:55 UTC,46.789345,-90.85472167,187,-15,-116,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:23:54 UTC,46.789345,-90.85472167,187,-13,-115,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:24:54 UTC,46.78934167,-90.85472167,187,-13,-115,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:25:55 UTC,46.78934167,-90.85471333,186,-10,-115,0.9,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:26:55 UTC,46.78934167,-90.85471333,186,-13,-115,0.9,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:27:54 UTC,46.78934167,-90.85471333,186,-12,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:28:55 UTC,46.78934167,-90.85472167,186,-14,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:29:55 UTC,46.78934167,-90.85472167,186,-13,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:30:55 UTC,46.78934167,-90.85472167,186,-10,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:31:54 UTC,46.78934167,-90.85472167,186,-12,-114,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:32:54 UTC,46.78934167,-90.85472167,186,-11,-115,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:33:55 UTC,46.78934167,-90.85472167,186,-14,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:34:55 UTC,46.78933667,-90.85472167,186,-14,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:35:55 UTC,46.78934167,-90.85472167,186,-14,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 12:36:55 UTC,46.78934167,-90.85471333,186,-13,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:37:54 UTC,46.78934167,-90.85471333,186,-12,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:38:54 UTC,46.78934167,-90.85471333,186,-13,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:39:55 UTC,46.78933667,-90.85471333,186,-11,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:40:55 UTC,46.78933667,-90.85471333,186,-13,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:41:55 UTC,46.78933667,-90.85471333,186,-14,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:43:50 UTC,46.78933667,-90.85471333,186,-10,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:44:50 UTC,46.78933667,-90.85471333,186,-11,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:45:50 UTC,46.78933667,-90.85471333,186,-9,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:46:50 UTC,46.78934167,-90.85471333,186,-11,-113,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:47:49 UTC,46.78934167,-90.85471333,186,-9,-113,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:48:49 UTC,46.78934167,-90.85471333,186,-14,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:49:50 UTC,46.78934167,-90.85471333,186,-14,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:50:50 UTC,46.78934167,-90.85471333,187,-12,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:51:50 UTC,46.78934167,-90.85471333,187,-11,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:52:50 UTC,46.78934167,-90.85471333,187,-10,-113,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:53:49 UTC,46.78934167,-90.85471333,187,-12,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:54:49 UTC,46.78934167,-90.85471333,187,-9,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:55:50 UTC,46.78934167,-90.85471333,187,-13,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:56:50 UTC,46.78934167,-90.85471333,187,-9,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:57:55 UTC,46.78934167,-90.85471333,187,-11,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:58:55 UTC,46.78934167,-90.85471333,187,-10,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 12:59:55 UTC,46.78934167,-90.85471333,187,-10,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:00:55 UTC,46.78934167,-90.85471333,187,-10,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:01:55 UTC,46.78934167,-90.85471333,187,-13,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:02:55 UTC,46.78934167,-90.85471333,187,-10,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:03:54 UTC,46.78934167,-90.85471333,187,-13,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:04:55 UTC,46.78934167,-90.85471333,187,-15,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:05:55 UTC,46.78934167,-90.85471333,187,-9,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:06:55 UTC,46.78934167,-90.85471333,187,-10,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:07:55 UTC,46.78934167,-90.85471333,187,-15,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:08:54 UTC,46.78934167,-90.85471333,187,-11,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:09:54 UTC,46.78934167,-90.85471333,188,-13,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:10:55 UTC,46.78934167,-90.85471333,188,-11,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:11:55 UTC,46.78934167,-90.85471333,188,-11,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:12:54 UTC,46.78934167,-90.85471333,188,-9,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:13:55 UTC,46.78934167,-90.85471333,188,-15,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:14:55 UTC,46.78934167,-90.85471333,188,-12,-114,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:15:55 UTC,46.789345,-90.85471333,188,-9,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:16:55 UTC,46.789345,-90.85471333,188,-13,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:17:54 UTC,46.789345,-90.85471333,188,-14,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:18:55 UTC,46.789345,-90.85471333,188,-14,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:19:55 UTC,46.789345,-90.85471333,188,-12,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:20:55 UTC,46.789345,-90.85471333,189,-13,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:21:55 UTC,46.789345,-90.85471333,189,-15,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:22:55 UTC,46.789345,-90.85471333,189,-15,-114,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 13:23:54 UTC,46.789345,-90.85472167,189,-13,-114,0.7,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:24:54 UTC,46.789345,-90.85472167,189,-14,-114,0.7,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:25:55 UTC,46.789345,-90.85472167,189,-14,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:26:55 UTC,46.789345,-90.85472167,189,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:27:55 UTC,46.789345,-90.85472167,189,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:28:55 UTC,46.789345,-90.85472167,189,-13,-115,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:29:55 UTC,46.789345,-90.85472167,189,-11,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:30:55 UTC,46.789345,-90.85472167,189,-13,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:31:54 UTC,46.789345,-90.85472167,189,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:32:55 UTC,46.789345,-90.85472167,189,-12,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:33:55 UTC,46.789345,-90.85472167,189,-15,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:34:55 UTC,46.789345,-90.85472167,189,-14,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:35:55 UTC,46.789345,-90.85472167,189,-12,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:36:55 UTC,46.789345,-90.85472167,189,-10,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:37:55 UTC,46.789345,-90.85472167,189,-13,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:38:54 UTC,46.789345,-90.85472167,189,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:39:55 UTC,46.789345,-90.85472167,189,-15,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:40:55 UTC,46.789345,-90.85472167,189,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:41:55 UTC,46.789345,-90.85472167,189,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:42:55 UTC,46.789345,-90.85472167,189,-12,-114,0.9,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:43:54 UTC,46.789345,-90.85472167,189,-10,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:44:54 UTC,46.789345,-90.85472167,189,-14,-114,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:45:55 UTC,46.789345,-90.85472167,188,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:46:55 UTC,46.789345,-90.85472167,188,-13,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:47:55 UTC,46.78934167,-90.85472167,188,-14,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:48:55 UTC,46.78934167,-90.85472167,188,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:49:54 UTC,46.78934167,-90.85472167,188,-11,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:50:54 UTC,46.78934167,-90.85472167,188,-13,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:51:55 UTC,46.78934167,-90.85472167,188,-14,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:52:55 UTC,46.78934167,-90.85472167,188,-10,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:53:55 UTC,46.78934167,-90.85472167,188,-15,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:54:55 UTC,46.78934167,-90.85472167,189,-13,-116,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:55:55 UTC,46.78934167,-90.85472167,189,-14,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:56:54 UTC,46.78934167,-90.85472167,189,-15,-115,0.8,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:57:55 UTC,46.789345,-90.85472833,187,-10,-115,0.8,LTE BAND 4,0,90,0.854728333
Sun May 30 2021 13:58:55 UTC,46.78933667,-90.85472167,187,-13,-115,0.7,LTE BAND 4,0,90,0.854721667
Sun May 30 2021 13:59:55 UTC,46.78933667,-90.85471333,187,-11,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:00:55 UTC,46.78933333,-90.85471333,187,-11,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:01:55 UTC,46.78933333,-90.85471333,187,-13,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:02:55 UTC,46.78933667,-90.85471333,187,-11,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:03:54 UTC,46.78933667,-90.85471333,187,-11,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:04:54 UTC,46.78933667,-90.85471333,187,-11,-115,0.8,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:05:55 UTC,46.78933667,-90.854705,187,-11,-115,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:06:55 UTC,46.78933667,-90.854705,187,-11,-115,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:07:55 UTC,46.78933667,-90.854705,187,-10,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:08:55 UTC,46.78933667,-90.854705,187,-10,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:09:54 UTC,46.78933667,-90.854705,187,-15,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:10:54 UTC,46.78933667,-90.854705,187,-13,-115,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:11:55 UTC,46.78933667,-90.854705,188,-11,-115,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:13:49 UTC,46.78933333,-90.85471333,188,-16,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:14:49 UTC,46.78931833,-90.85471333,189,-10,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:15:49 UTC,46.78931833,-90.85471333,190,-12,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:16:49 UTC,46.78931833,-90.85471333,190,-13,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:17:49 UTC,46.78931833,-90.85471333,190,-12,-115,0.7,LTE BAND 4,0,90,0.854713333
Sun May 30 2021 14:18:49 UTC,46.78931833,-90.854705,190,-10,-116,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:19:49 UTC,46.78931833,-90.854705,190,-17,-116,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:20:48 UTC,46.78932167,-90.854705,190,-17,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:21:49 UTC,46.78932167,-90.854705,190,-10,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:22:49 UTC,46.78932167,-90.854705,190,-10,-115,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:23:49 UTC,46.78931833,-90.854705,191,-13,-116,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:24:49 UTC,46.78931833,-90.854705,191,-16,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:25:49 UTC,46.78931833,-90.854705,191,-14,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:26:48 UTC,46.78932167,-90.854705,191,-14,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:27:54 UTC,46.78932167,-90.854705,190,-14,-115,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:28:54 UTC,46.78932167,-90.854705,190,-13,-115,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:29:54 UTC,46.78932167,-90.854705,190,-14,-116,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:30:54 UTC,46.78932167,-90.854705,190,-12,-116,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:31:53 UTC,46.78932167,-90.854705,190,-13,-116,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:32:53 UTC,46.78932167,-90.854705,190,-14,-115,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:33:53 UTC,46.78932167,-90.854705,191,-11,-116,0.8,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:34:54 UTC,46.78932167,-90.854705,191,-11,-116,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:35:54 UTC,46.78932167,-90.854705,191,-16,-116,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:36:54 UTC,46.78932167,-90.854705,191,-17,-109,0.7,LTE BAND 4,0,90,0.854705
Sun May 30 2021 14:37:54 UTC,46.78932167,-90.854705,191,-12,-109,0.7,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:38:54 UTC,46.789325,-90.854705,191,-13,-109,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:39:53 UTC,46.789325,-90.854705,190,-13,-109,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:40:53 UTC,46.789325,-90.854705,190,-13,-115,0.8,LTE BAND 2,0,90,0.854705
Sun May 30 2021 14:41:54 UTC,46.789325,-90.854705,190,-15,-108,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:42:55 UTC,46.789325,-90.854705,190,-12,-107,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:43:55 UTC,46.789325,-90.854705,190,-15,-107,0.7,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:44:55 UTC,46.789325,-90.854705,190,-14,-109,0.7,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:45:55 UTC,46.789325,-90.854705,190,-14,-109,0.7,LTE BAND 2,0,90,0.854705
Sun May 30 2021 14:46:54 UTC,46.789325,-90.854705,190,-12,-115,0.8,LTE BAND 2,0,90,0.854705
Sun May 30 2021 14:47:54 UTC,46.789325,-90.854705,190,-13,-109,0.9,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:48:55 UTC,46.78933,-90.854705,190,-15,-109,1.1,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:49:55 UTC,46.78933,-90.854705,190,-17,-111,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:50:55 UTC,46.78933,-90.854705,190,-14,-110,1,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:51:55 UTC,46.789325,-90.854705,190,-14,-109,1,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:52:54 UTC,46.789325,-90.854705,190,-15,-109,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:53:54 UTC,46.789325,-90.854705,190,-14,-111,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:54:55 UTC,46.789325,-90.854705,190,-15,-111,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:55:55 UTC,46.789325,-90.854705,190,-15,-110,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:56:55 UTC,46.789325,-90.854705,190,-15,-111,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:57:54 UTC,46.789325,-90.854705,190,-13,-109,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:58:55 UTC,46.789325,-90.854705,190,-15,-110,0.9,LTE BAND 5,0,90,0.854705
Sun May 30 2021 14:59:55 UTC,46.789325,-90.854705,190,-14,-111,0.8,LTE BAND 5,0,90,0.854705
Sun May 30 2021 15:00:55 UTC,46.789325,-90.854705,190,-13,-110,0.6,LTE BAND 5,0,90,0.854705
Sun May 30 2021 15:01:55 UTC,46.789325,-90.854705,190,-15,-110,0.7,LTE BAND 5,0,90,0.854705
Sun May 30 2021 15:02:55 UTC,46.789325,-90.854705,190,-13,-115,0.6,LTE BAND 5,0,90,0.854705
Sun May 30 2021 15:03:54 UTC,46.789325,-90.85469833,190,-12,-115,0.6,LTE BAND 2,0,90,0.854698333
Sun May 30 2021 15:04:54 UTC,46.789325,-90.85469833,190,-15,-115,0.6,LTE BAND 2,0,90,0.854698333
Sun May 30 2021 15:05:55 UTC,46.789325,-90.85469833,190,-15,-115,0.6,LTE BAND 2,0,90,0.854698333
Sun May 30 2021 15:06:55 UTC,46.789325,-90.85469833,190,-15,-110,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:07:55 UTC,46.789325,-90.85469833,190,-15,-109,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:08:55 UTC,46.789325,-90.85469833,190,-14,-109,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:09:54 UTC,46.789325,-90.85469833,190,-16,-109,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:10:54 UTC,46.789325,-90.85469833,190,-12,-115,0.6,LTE BAND 2,0,90,0.854698333
Sun May 30 2021 15:11:55 UTC,46.789325,-90.85469833,190,-15,-112,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:12:56 UTC,46.789325,-90.85469833,190,-16,-112,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:13:55 UTC,46.789325,-90.85469833,190,-16,-111,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:14:55 UTC,46.789325,-90.85469833,190,-14,-109,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:15:56 UTC,46.789325,-90.85469833,190,-16,-110,0.6,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:16:56 UTC,46.789325,-90.85469833,190,-15,-108,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:17:56 UTC,46.789325,-90.85469833,190,-14,-115,0.7,LTE BAND 2,0,90,0.854698333
Sun May 30 2021 15:18:56 UTC,46.789325,-90.85469833,190,-14,-111,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:19:55 UTC,46.789325,-90.85469833,190,-14,-111,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:20:55 UTC,46.789325,-90.85469833,190,-15,-111,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:21:56 UTC,46.789325,-90.85469833,190,-14,-110,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:22:56 UTC,46.789325,-90.85469833,190,-19,-113,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:23:56 UTC,46.789325,-90.85469833,190,-16,-112,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:24:56 UTC,46.789325,-90.85469833,190,-15,-111,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:25:56 UTC,46.789325,-90.85469833,190,-16,-115,0.8,LTE BAND 2,0,90,0.854698333
Sun May 30 2021 15:26:55 UTC,46.789325,-90.85469833,190,-14,-110,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:28:01 UTC,46.789325,-90.85469833,190,-15,-110,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:29:01 UTC,46.789325,-90.85469833,190,-15,-111,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:30:01 UTC,46.789325,-90.85469833,190,-14,-107,0.7,LTE BAND 5,0,90,0.854698333
Sun May 30 2021 15:31:01 UTC,46.789325,-90.85469833,190,-16,-115,0.7,LTE BAND 2,0,90,0.854698333
Sun May 30 2021 15:32:01 UTC,46.789325,-90.85469833,190,-13,-115,0.7,LTE BAND 2,0,90,0.854698333
